	distance	word_pos	sent_pos	sent_nr	subj_nr	token	resolved	rt_fp	spill_fp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	target_skipped	spill_skipped
3514	-7	8	191	125	34	him	1	164	0	-7	him	False	O	False	3	0	0	1
3518	-7	8	181	125	38	him	1	164	0	-7	him	False	O	False	3	0	0	1
3519	-7	8	169	125	39	him	1	108	0	-7	him	False	O	False	3	0	0	1
3522	-7	8	97	125	42	him	1	160	0	-7	him	False	O	False	3	0	0	1
3535	-6	8	87	126	13	his	1	248	88	-6	his	False	P	False	3	0	0	0
3536	-6	8	50	126	14	his	1	156	312	-6	his	False	P	False	3	0	0	0
3538	-6	8	185	126	16	his	1	256	792	-6	his	False	P	False	3	0	0	0
3539	-6	8	124	126	17	his	1	1244	0	-6	his	False	P	False	3	0	0	1
3542	-6	8	60	126	20	his	1	228	0	-6	his	False	P	False	3	0	0	1
3549	-6	8	17	126	28	his	1	148	284	-6	his	False	P	False	3	0	0	0
3553	-6	8	2	126	32	his	1	220	424	-6	his	False	P	False	3	0	0	0
3554	-6	8	114	126	33	his	1	184	436	-6	his	False	P	False	3	0	0	0
3563	-6	8	175	126	42	his	1	148	304	-6	his	False	P	False	3	0	0	0
3565	-4	7	204	127	1	she	1	196	180	-4	she	False	O	False	3	1	0	0
3567	-4	7	116	127	3	she	1	304	252	-4	she	False	O	False	3	1	0	0
3568	-4	7	117	127	4	she	1	188	280	-4	she	False	O	False	3	1	0	0
3569	-4	7	83	127	5	she	1	196	176	-4	she	False	O	False	3	1	0	0
3571	-4	7	1	127	7	she	1	112	0	-4	she	False	O	False	3	1	0	1
3572	-4	7	192	127	8	she	1	456	200	-4	she	False	O	False	3	1	0	0
3574	-4	7	72	127	11	she	1	244	168	-4	she	False	O	False	3	1	0	0
3575	-4	7	129	127	12	she	1	144	140	-4	she	False	O	False	3	1	0	0
3576	-4	7	150	127	13	she	1	196	260	-4	she	False	O	False	3	1	0	0
3577	-4	7	24	127	14	she	1	212	416	-4	she	False	O	False	3	1	0	0
3579	-4	7	12	127	16	she	1	160	148	-4	she	False	O	False	3	1	0	0
3580	-4	7	151	127	17	she	1	268	244	-4	she	False	O	False	3	1	0	0
3581	-4	7	113	127	18	she	1	252	0	-4	she	False	O	False	3	1	0	1
3582	-4	7	138	127	19	she	1	308	248	-4	she	False	O	False	3	1	0	0
3586	-4	7	191	127	23	she	1	172	84	-4	she	False	O	False	3	1	0	0
3587	-4	7	201	127	24	she	1	236	136	-4	she	False	O	False	3	1	0	0
3589	-4	7	84	127	27	she	1	508	140	-4	she	False	O	False	3	1	0	0
3590	-4	7	15	127	28	she	1	632	156	-4	she	False	O	False	3	1	0	0
3592	-4	7	179	127	30	she	1	428	316	-4	she	False	O	False	3	1	0	0
3594	-4	7	33	127	32	she	1	116	248	-4	she	False	O	False	3	1	0	0
3595	-4	7	39	127	33	she	1	236	184	-4	she	False	O	False	3	1	0	0
3597	-4	7	171	127	35	she	1	168	196	-4	she	False	O	False	3	1	0	0
3598	-4	7	105	127	36	she	1	204	0	-4	she	False	O	False	3	1	0	1
3599	-4	7	164	127	37	she	1	152	160	-4	she	False	O	False	3	1	0	0
3603	-4	7	175	127	41	she	1	312	164	-4	she	False	O	False	3	1	0	0
3604	-4	7	169	127	42	she	1	288	184	-4	she	False	O	False	3	1	0	0
3605	-4	7	99	127	43	she	1	208	188	-4	she	False	O	False	3	1	0	0
3607	-4	6	182	129	2	he	1	120	0	-4	he	False	O	False	2	0	0	1
3608	-4	6	131	129	3	he	1	272	0	-4	he	False	O	False	2	0	0	1
3613	-4	6	85	129	8	he	1	228	200	-4	he	False	O	False	2	0	0	0
3615	-4	6	142	129	11	he	1	204	72	-4	he	False	O	False	2	0	0	0
3618	-4	6	36	129	14	he	1	144	0	-4	he	False	O	False	2	0	0	1
3619	-4	6	62	129	15	he	1	148	0	-4	he	False	O	False	2	0	0	1
3620	-4	6	67	129	16	he	1	80	0	-4	he	False	O	False	2	0	0	1
3623	-4	6	54	129	19	he	1	172	0	-4	he	False	O	False	2	0	0	1
3627	-4	6	172	129	23	he	1	148	160	-4	he	False	O	False	2	0	0	0
3628	-4	6	120	129	24	he	1	208	0	-4	he	False	O	False	2	0	0	1
3630	-4	6	89	129	27	he	1	284	0	-4	he	False	O	False	2	0	0	1
3632	-4	6	150	129	29	he	1	188	124	-4	he	False	O	False	2	0	0	0
3633	-4	6	34	129	30	he	1	440	0	-4	he	False	O	False	2	0	0	1
3635	-4	6	11	129	32	he	1	264	300	-4	he	False	O	False	2	0	0	0
3638	-4	6	155	129	35	he	1	204	0	-4	he	False	O	False	2	0	0	1
3640	-4	6	46	129	37	he	1	136	188	-4	he	False	O	False	2	0	0	0
3641	-4	6	202	129	38	he	1	220	0	-4	he	False	O	False	2	0	0	1
3644	-4	6	38	129	41	he	1	388	0	-4	he	False	O	False	2	0	0	1
3647	-3	3	130	132	1	his	1	152	192	-3	his	False	P	False	3	1	0	0
3648	-3	3	129	132	2	his	1	96	168	-3	his	False	P	False	3	1	0	0
3649	-3	3	140	132	3	his	1	316	0	-3	his	False	P	False	3	1	0	1
3654	-3	3	161	132	8	his	1	200	144	-3	his	False	P	False	3	1	0	0
3656	-3	3	8	132	11	his	1	156	232	-3	his	False	P	False	3	1	0	0
3657	-3	3	29	132	12	his	1	332	248	-3	his	False	P	False	3	1	0	0
3658	-3	3	48	132	13	his	1	176	0	-3	his	False	P	False	3	1	0	1
3660	-3	3	79	132	15	his	1	140	0	-3	his	False	P	False	3	1	0	1
3661	-3	3	69	132	16	his	1	204	188	-3	his	False	P	False	3	1	0	0
3663	-3	3	134	132	19	his	1	184	156	-3	his	False	P	False	3	1	0	0
3664	-3	3	190	132	20	his	1	172	168	-3	his	False	P	False	3	1	0	0
3666	-3	3	143	132	22	his	1	308	140	-3	his	False	P	False	3	1	0	0
3667	-3	3	6	132	23	his	1	308	364	-3	his	False	P	False	3	1	0	0
3668	-3	3	84	132	24	his	1	180	180	-3	his	False	P	False	3	1	0	0
3669	-3	3	48	132	25	his	1	152	260	-3	his	False	P	False	3	1	0	0
3671	-3	3	85	132	28	his	1	424	336	-3	his	False	P	False	3	1	0	0
3673	-3	3	136	132	30	his	1	296	68	-3	his	False	P	False	3	1	0	0
3675	-3	3	190	132	32	his	1	208	160	-3	his	False	P	False	3	1	0	0
3677	-3	3	24	132	34	his	1	196	192	-3	his	False	P	False	3	1	0	0
3678	-3	3	134	132	35	his	1	172	208	-3	his	False	P	False	3	1	0	0
3679	-3	3	24	132	36	his	1	136	0	-3	his	False	P	False	3	1	0	1
3680	-3	3	47	132	37	his	1	144	164	-3	his	False	P	False	3	1	0	0
3684	-3	3	130	132	41	his	1	276	0	-3	his	False	P	False	3	1	0	1
3686	-3	3	192	132	43	his	1	252	0	-3	his	False	P	False	3	1	0	1
3687	-3	3	175	133	1	his	1	172	160	-3	his	False	P	False	3	1	0	0
3689	-3	3	69	133	3	his	1	180	244	-3	his	False	P	False	3	1	0	0
3690	-3	3	202	133	4	his	1	160	156	-3	his	False	P	False	3	1	0	0
3691	-3	3	149	133	5	his	1	264	272	-3	his	False	P	False	3	1	0	0
3692	-3	3	167	133	6	his	1	240	120	-3	his	False	P	False	3	1	0	0
3693	-3	3	171	133	7	his	1	164	188	-3	his	False	P	False	3	1	0	0
3694	-3	3	29	133	8	his	1	204	128	-3	his	False	P	False	3	1	0	0
3695	-3	3	192	133	10	his	1	124	136	-3	his	False	P	False	3	1	0	0
3696	-3	3	107	133	11	his	1	144	288	-3	his	False	P	False	3	1	0	0
3697	-3	3	187	133	12	his	1	296	0	-3	his	False	P	False	3	1	0	1
3699	-3	3	89	133	14	his	1	248	192	-3	his	False	P	False	3	1	0	0
3701	-3	3	108	133	16	his	1	192	168	-3	his	False	P	False	3	1	0	0
3703	-3	3	203	133	19	his	1	280	152	-3	his	False	P	False	3	1	0	0
3704	-3	3	40	133	20	his	1	96	148	-3	his	False	P	False	3	1	0	0
3705	-3	3	97	133	21	his	1	216	264	-3	his	False	P	False	3	1	0	0
3707	-3	3	166	133	23	his	1	184	284	-3	his	False	P	False	3	1	0	0
3708	-3	3	37	133	24	his	1	184	180	-3	his	False	P	False	3	1	0	0
3709	-3	3	203	133	25	his	1	156	244	-3	his	False	P	False	3	1	0	0
3713	-3	3	137	133	30	his	1	480	72	-3	his	False	P	False	3	1	0	0
3715	-3	3	130	133	32	his	1	220	208	-3	his	False	P	False	3	1	0	0
3716	-3	3	112	133	33	his	1	184	148	-3	his	False	P	False	3	1	0	0
3717	-3	3	110	133	34	his	1	564	0	-3	his	False	P	False	3	1	0	1
3718	-3	3	32	133	35	his	1	188	208	-3	his	False	P	False	3	1	0	0
3719	-3	3	201	133	36	his	1	216	0	-3	his	False	P	False	3	1	0	1
3720	-3	3	29	133	37	his	1	220	256	-3	his	False	P	False	3	1	0	0
3723	-3	3	59	133	40	his	1	44	56	-3	his	False	P	False	3	1	0	0
3726	-3	3	88	133	43	his	1	160	152	-3	his	False	P	False	3	1	0	0
3727	-7	10	175	133	1	his	1	284	364	-7	his	False	P	False	3	3	0	0
3728	-7	10	156	133	2	his	1	256	0	-7	his	False	P	False	3	3	0	1
3729	-7	10	69	133	3	his	1	176	360	-7	his	False	P	False	3	3	0	0
3730	-7	10	202	133	4	his	1	188	544	-7	his	False	P	False	3	3	0	0
3731	-7	10	149	133	5	his	1	328	376	-7	his	False	P	False	3	3	0	0
3733	-7	10	171	133	7	his	1	188	64	-7	his	False	P	False	3	3	0	0
3734	-7	10	29	133	8	his	1	388	192	-7	his	False	P	False	3	3	0	0
3735	-7	10	192	133	10	his	1	168	208	-7	his	False	P	False	3	3	0	0
3736	-7	10	107	133	11	his	1	200	324	-7	his	False	P	False	3	3	0	0
3738	-7	10	194	133	13	his	1	248	428	-7	his	False	P	False	3	3	0	0
3739	-7	10	89	133	14	his	1	336	204	-7	his	False	P	False	3	3	0	0
3741	-7	10	108	133	16	his	1	284	604	-7	his	False	P	False	3	3	0	0
3742	-7	10	51	133	18	his	1	416	0	-7	his	False	P	False	3	3	0	1
3743	-7	10	203	133	19	his	1	228	0	-7	his	False	P	False	3	3	0	1
3746	-7	10	130	133	22	his	1	284	0	-7	his	False	P	False	3	3	0	1
3747	-7	10	166	133	23	his	1	160	444	-7	his	False	P	False	3	3	0	0
3749	-7	10	203	133	25	his	1	140	212	-7	his	False	P	False	3	3	0	0
3751	-7	10	80	133	28	his	1	192	644	-7	his	False	P	False	3	3	0	0
3754	-7	10	44	133	31	his	1	132	0	-7	his	False	P	False	3	3	0	1
3755	-7	10	130	133	32	his	1	256	152	-7	his	False	P	False	3	3	0	0
3760	-7	10	29	133	37	his	1	176	368	-7	his	False	P	False	3	3	0	0
3761	-7	10	204	133	38	his	1	204	376	-7	his	False	P	False	3	3	0	0
3763	-7	10	59	133	40	his	1	156	100	-7	his	False	P	False	3	3	0	0
3764	-7	10	178	133	41	his	1	256	184	-7	his	False	P	False	3	3	0	0
3765	-7	10	20	133	42	his	1	48	232	-7	his	False	P	False	3	3	0	0
3767	-3	7	175	133	1	she	1	220	404	-3	she	False	O	False	3	2	0	0
3768	-3	7	156	133	2	she	1	208	152	-3	she	False	O	False	3	2	0	0
3769	-3	7	69	133	3	she	1	200	332	-3	she	False	O	False	3	2	0	0
3770	-3	7	202	133	4	she	1	180	208	-3	she	False	O	False	3	2	0	0
3771	-3	7	149	133	5	she	1	280	324	-3	she	False	O	False	3	2	0	0
3774	-3	7	29	133	8	she	1	248	160	-3	she	False	O	False	3	2	0	0
3776	-3	7	107	133	11	she	1	124	76	-3	she	False	O	False	3	2	0	0
3777	-3	7	187	133	12	she	1	148	140	-3	she	False	O	False	3	2	0	0
3779	-3	7	89	133	14	she	1	132	212	-3	she	False	O	False	3	2	0	0
3780	-3	7	165	133	15	she	1	100	0	-3	she	False	O	False	3	2	0	1
3781	-3	7	108	133	16	she	1	360	228	-3	she	False	O	False	3	2	0	0
3783	-3	7	203	133	19	she	1	172	132	-3	she	False	O	False	3	2	0	0
3784	-3	7	40	133	20	she	1	140	0	-3	she	False	O	False	3	2	0	1
3785	-3	7	97	133	21	she	1	160	156	-3	she	False	O	False	3	2	0	0
3786	-3	7	130	133	22	she	1	184	208	-3	she	False	O	False	3	2	0	0
3787	-3	7	166	133	23	she	1	348	464	-3	she	False	O	False	3	2	0	0
3788	-3	7	37	133	24	she	1	172	232	-3	she	False	O	False	3	2	0	0
3789	-3	7	203	133	25	she	1	200	204	-3	she	False	O	False	3	2	0	0
3790	-3	7	130	133	27	she	1	304	364	-3	she	False	O	False	3	2	0	0
3791	-3	7	80	133	28	she	1	316	236	-3	she	False	O	False	3	2	0	0
3792	-3	7	66	133	29	she	1	184	204	-3	she	False	O	False	3	2	0	0
3795	-3	7	130	133	32	she	1	332	184	-3	she	False	O	False	3	2	0	0
3796	-3	7	112	133	33	she	1	180	200	-3	she	False	O	False	3	2	0	0
3797	-3	7	110	133	34	she	1	148	0	-3	she	False	O	False	3	2	0	1
3798	-3	7	32	133	35	she	1	280	228	-3	she	False	O	False	3	2	0	0
3799	-3	7	201	133	36	she	1	156	0	-3	she	False	O	False	3	2	0	1
3800	-3	7	29	133	37	she	1	288	104	-3	she	False	O	False	3	2	0	0
3804	-3	7	178	133	41	she	1	232	200	-3	she	False	O	False	3	2	0	0
3805	-3	7	20	133	42	she	1	88	156	-3	she	False	O	False	3	2	0	0
3806	-3	7	88	133	43	she	1	132	196	-3	she	False	O	False	3	2	0	0
3808	-5	6	176	135	2	he	1	224	156	-5	he	False	O	False	2	1	0	0
3809	-5	6	176	135	3	he	1	160	76	-5	he	False	O	False	2	1	0	0
3811	-5	6	61	135	5	he	1	120	0	-5	he	False	O	False	2	1	0	1
3812	-5	6	24	135	6	he	1	160	0	-5	he	False	O	False	2	1	0	1
3813	-5	6	139	135	7	he	1	204	104	-5	he	False	O	False	2	1	0	0
3816	-5	6	29	135	11	he	1	132	144	-5	he	False	O	False	2	1	0	0
3817	-5	6	193	135	12	he	1	236	272	-5	he	False	O	False	2	1	0	0
3819	-5	6	164	135	14	he	1	168	320	-5	he	False	O	False	2	1	0	0
3822	-5	6	125	135	17	he	1	168	112	-5	he	False	O	False	2	1	0	0
3825	-5	6	99	135	20	he	1	164	0	-5	he	False	O	False	2	1	0	1
3826	-5	6	11	135	21	he	1	120	136	-5	he	False	O	False	2	1	0	0
3828	-5	6	17	135	23	he	1	224	280	-5	he	False	O	False	2	1	0	0
3830	-5	6	164	135	25	he	1	176	184	-5	he	False	O	False	2	1	0	0
3834	-5	6	130	135	30	he	1	312	264	-5	he	False	O	False	2	1	0	0
3839	-5	6	172	135	35	he	1	296	184	-5	he	False	O	False	2	1	0	0
3840	-5	6	158	135	36	he	1	160	136	-5	he	False	O	False	2	1	0	0
3841	-5	6	145	135	37	he	1	124	116	-5	he	False	O	False	2	1	0	0
3842	-5	6	104	135	38	he	1	152	0	-5	he	False	O	False	2	1	0	1
3844	-5	6	50	135	40	he	1	208	260	-5	he	False	O	False	2	1	0	0
3846	-5	6	178	135	42	he	1	164	184	-5	he	False	O	False	2	1	0	0
3848	-4	4	25	136	1	he	1	172	200	-4	he	False	O	False	2	0	0	0
3850	-4	4	73	136	3	he	1	556	332	-4	he	False	O	False	2	0	0	0
3851	-4	4	27	136	4	he	1	148	0	-4	he	False	O	False	2	0	0	1
3857	-4	4	62	136	11	he	1	148	124	-4	he	False	O	False	2	0	0	0
3859	-4	4	130	136	13	he	1	196	216	-4	he	False	O	False	2	0	0	0
3862	-4	4	171	136	16	he	1	232	192	-4	he	False	O	False	2	0	0	0
3865	-4	4	141	136	19	he	1	92	168	-4	he	False	O	False	2	0	0	0
3867	-4	4	58	136	21	he	1	144	136	-4	he	False	O	False	2	0	0	0
3869	-4	4	21	136	23	he	1	304	24	-4	he	False	O	False	2	0	0	0
3870	-4	4	124	136	24	he	1	268	124	-4	he	False	O	False	2	0	0	0
3871	-4	4	185	136	25	he	1	192	168	-4	he	False	O	False	2	0	0	0
3872	-4	4	44	136	27	he	1	244	0	-4	he	False	O	False	2	0	0	1
3875	-4	4	25	136	30	he	1	252	164	-4	he	False	O	False	2	0	0	0
3878	-4	4	190	136	33	he	1	176	180	-4	he	False	O	False	2	0	0	0
3879	-4	4	199	136	34	he	1	232	156	-4	he	False	O	False	2	0	0	0
3884	-4	4	60	136	39	he	1	184	412	-4	he	False	O	False	2	0	0	0
3888	-4	4	72	136	43	he	1	92	208	-4	he	False	O	False	2	0	0	0
3889	-3	7	25	136	1	his	1	252	420	-3	his	False	P	False	3	1	0	0
3891	-3	7	73	136	3	his	1	204	220	-3	his	False	P	False	3	1	0	0
3892	-3	7	27	136	4	his	1	200	180	-3	his	False	P	False	3	1	0	0
3893	-3	7	124	136	5	his	1	96	204	-3	his	False	P	False	3	1	0	0
3896	-3	7	64	136	8	his	1	184	140	-3	his	False	P	False	3	1	0	0
3906	-3	7	141	136	19	his	1	180	196	-3	his	False	P	False	3	1	0	0
3907	-3	7	48	136	20	his	1	148	168	-3	his	False	P	False	3	1	0	0
3910	-3	7	21	136	23	his	1	180	444	-3	his	False	P	False	3	1	0	0
3913	-3	7	44	136	27	his	1	152	160	-3	his	False	P	False	3	1	0	0
3916	-3	7	25	136	30	his	1	316	376	-3	his	False	P	False	3	1	0	0
3917	-3	7	199	136	31	his	1	152	288	-3	his	False	P	False	3	1	0	0
3919	-3	7	190	136	33	his	1	284	92	-3	his	False	P	False	3	1	0	0
3921	-3	7	24	136	35	his	1	160	248	-3	his	False	P	False	3	1	0	0
3923	-3	7	117	136	37	his	1	136	136	-3	his	False	P	False	3	1	0	0
3925	-3	7	60	136	39	his	1	152	72	-3	his	False	P	False	3	1	0	0
3930	-4	6	192	137	1	his	1	132	240	-4	his	False	P	False	3	0	0	0
3931	-4	6	17	137	2	his	1	132	0	-4	his	False	P	False	3	0	0	1
3932	-4	6	6	137	3	his	1	200	440	-4	his	False	P	False	3	0	0	0
3934	-4	6	198	137	5	his	1	260	296	-4	his	False	P	False	3	0	0	0
3935	-4	6	2	137	6	his	1	164	0	-4	his	False	P	False	3	0	0	1
3937	-4	6	194	137	8	his	1	264	0	-4	his	False	P	False	3	0	0	1
3938	-4	6	120	137	10	his	1	172	132	-4	his	False	P	False	3	0	0	0
3939	-4	6	22	137	11	his	1	188	112	-4	his	False	P	False	3	0	0	0
3940	-4	6	96	137	12	his	1	176	0	-4	his	False	P	False	3	0	0	1
3941	-4	6	25	137	13	his	1	136	0	-4	his	False	P	False	3	0	0	1
3942	-4	6	103	137	14	his	1	256	132	-4	his	False	P	False	3	0	0	0
3943	-4	6	140	137	15	his	1	176	84	-4	his	False	P	False	3	0	0	0
3944	-4	6	129	137	16	his	1	216	192	-4	his	False	P	False	3	0	0	0
3945	-4	6	32	137	17	his	1	260	124	-4	his	False	P	False	3	0	0	0
3946	-4	6	149	137	18	his	1	208	0	-4	his	False	P	False	3	0	0	1
3947	-4	6	107	137	19	his	1	132	164	-4	his	False	P	False	3	0	0	0
3949	-4	6	87	137	21	his	1	132	0	-4	his	False	P	False	3	0	0	1
3950	-4	6	149	137	22	his	1	184	172	-4	his	False	P	False	3	0	0	0
3951	-4	6	136	137	23	his	1	468	208	-4	his	False	P	False	3	0	0	0
3952	-4	6	163	137	24	his	1	396	140	-4	his	False	P	False	3	0	0	0
3953	-4	6	66	137	25	his	1	200	268	-4	his	False	P	False	3	0	0	0
3954	-4	6	88	137	27	his	1	264	64	-4	his	False	P	False	3	0	0	0
3955	-4	6	38	137	28	his	1	396	168	-4	his	False	P	False	3	0	0	0
3957	-4	6	73	137	30	his	1	192	608	-4	his	False	P	False	3	0	0	0
3959	-4	6	65	137	32	his	1	212	200	-4	his	False	P	False	3	0	0	0
3960	-4	6	197	137	33	his	1	120	0	-4	his	False	P	False	3	0	0	1
3961	-4	6	130	137	34	his	1	164	172	-4	his	False	P	False	3	0	0	0
3962	-4	6	43	137	35	his	1	184	156	-4	his	False	P	False	3	0	0	0
3964	-4	6	149	137	37	his	1	320	172	-4	his	False	P	False	3	0	0	0
3966	-4	6	81	137	39	his	1	364	0	-4	his	False	P	False	3	0	0	1
3968	-4	6	184	137	41	his	1	224	0	-4	his	False	P	False	3	0	0	1
3969	-4	6	13	137	42	his	1	140	0	-4	his	False	P	False	3	0	0	1
3970	-4	6	41	137	43	his	1	172	0	-4	his	False	P	False	3	0	0	1
3971	-4	10	192	137	1	his	1	680	444	-4	his	False	P	False	3	1	0	0
3972	-4	10	17	137	2	his	1	160	128	-4	his	False	P	False	3	1	0	0
3973	-4	10	6	137	3	his	1	444	232	-4	his	False	P	False	3	1	0	0
3974	-4	10	171	137	4	his	1	172	284	-4	his	False	P	False	3	1	0	0
3976	-4	10	2	137	6	his	1	156	0	-4	his	False	P	False	3	1	0	1
3977	-4	10	109	137	7	his	1	96	164	-4	his	False	P	False	3	1	0	0
3978	-4	10	194	137	8	his	1	288	0	-4	his	False	P	False	3	1	0	1
3979	-4	10	120	137	10	his	1	92	232	-4	his	False	P	False	3	1	0	0
3981	-4	10	96	137	12	his	1	292	536	-4	his	False	P	False	3	1	0	0
3983	-4	10	103	137	14	his	1	744	0	-4	his	False	P	False	3	1	0	1
3984	-4	10	140	137	15	his	1	836	0	-4	his	False	P	False	3	1	0	1
3985	-4	10	129	137	16	his	1	424	428	-4	his	False	P	False	3	1	0	0
3988	-4	10	107	137	19	his	1	188	52	-4	his	False	P	False	3	1	0	0
3989	-4	10	199	137	20	his	1	236	132	-4	his	False	P	False	3	1	0	0
3995	-4	10	88	137	27	his	1	316	212	-4	his	False	P	False	3	1	0	0
3996	-4	10	38	137	28	his	1	152	232	-4	his	False	P	False	3	1	0	0
3997	-4	10	197	137	29	his	1	220	256	-4	his	False	P	False	3	1	0	0
3999	-4	10	47	137	31	his	1	156	160	-4	his	False	P	False	3	1	0	0
4000	-4	10	65	137	32	his	1	252	224	-4	his	False	P	False	3	1	0	0
4001	-4	10	197	137	33	his	1	324	0	-4	his	False	P	False	3	1	0	1
4002	-4	10	130	137	34	his	1	260	464	-4	his	False	P	False	3	1	0	0
4005	-4	10	149	137	37	his	1	516	104	-4	his	False	P	False	3	1	0	0
4006	-4	10	72	137	38	his	1	248	204	-4	his	False	P	False	3	1	0	0
4007	-4	10	81	137	39	his	1	232	160	-4	his	False	P	False	3	1	0	0
4008	-4	10	66	137	40	his	1	132	820	-4	his	False	P	False	3	1	0	0
4009	-4	10	184	137	41	his	1	148	204	-4	his	False	P	False	3	1	0	0
4010	-4	10	13	137	42	his	1	240	0	-4	his	False	P	False	3	1	0	1
4012	-3	7	120	138	1	her	1	224	548	-3	her	False	O	False	3	0	0	0
4014	-3	7	107	138	3	her	1	196	168	-3	her	False	O	False	3	0	0	0
4015	-3	7	165	138	4	her	1	224	256	-3	her	False	O	False	3	0	0	0
4017	-3	7	74	138	6	her	1	216	136	-3	her	False	O	False	3	0	0	0
4021	-3	7	59	138	11	her	1	160	124	-3	her	False	O	False	3	0	0	0
4022	-3	7	118	138	12	her	1	448	540	-3	her	False	O	False	3	0	0	0
4025	-3	7	201	138	15	her	1	228	0	-3	her	False	O	False	3	0	0	1
4026	-3	7	80	138	16	her	1	208	460	-3	her	False	O	False	3	0	0	0
4027	-3	7	37	138	17	her	1	132	0	-3	her	False	O	False	3	0	0	1
4028	-3	7	157	138	18	her	1	204	244	-3	her	False	O	False	3	0	0	0
4029	-3	7	24	138	19	her	1	224	312	-3	her	False	O	False	3	0	0	0
4030	-3	7	39	138	20	her	1	96	0	-3	her	False	O	False	3	0	0	1
4031	-3	7	159	138	21	her	1	168	124	-3	her	False	O	False	3	0	0	0
4032	-3	7	25	138	22	her	1	248	280	-3	her	False	O	False	3	0	0	0
4033	-3	7	89	138	23	her	1	252	384	-3	her	False	O	False	3	0	0	0
4036	-3	7	16	138	27	her	1	180	152	-3	her	False	O	False	3	0	0	0
4037	-3	7	19	138	28	her	1	268	156	-3	her	False	O	False	3	0	0	0
4039	-3	7	33	138	30	her	1	212	308	-3	her	False	O	False	3	0	0	0
4040	-3	7	99	138	31	her	1	172	0	-3	her	False	O	False	3	0	0	1
4041	-3	7	164	138	32	her	1	168	220	-3	her	False	O	False	3	0	0	0
4042	-3	7	173	138	33	her	1	336	172	-3	her	False	O	False	3	0	0	0
4043	-3	7	106	138	34	her	1	192	0	-3	her	False	O	False	3	0	0	1
4044	-3	7	138	138	35	her	1	180	0	-3	her	False	O	False	3	0	0	1
4046	-3	7	14	138	37	her	1	216	140	-3	her	False	O	False	3	0	0	0
4048	-3	7	100	138	39	her	1	76	232	-3	her	False	O	False	3	0	0	0
4051	-3	7	187	138	42	her	1	136	164	-3	her	False	O	False	3	0	0	0
4053	-8	10	120	138	1	his	1	264	396	-8	his	False	P	False	3	1	0	0
4055	-8	10	107	138	3	his	1	156	0	-8	his	False	P	False	3	1	0	1
4056	-8	10	165	138	4	his	1	196	0	-8	his	False	P	False	3	1	0	1
4057	-8	10	53	138	5	his	1	168	76	-8	his	False	P	False	3	1	0	0
4058	-8	10	74	138	6	his	1	216	192	-8	his	False	P	False	3	1	0	0
4059	-8	10	166	138	7	his	1	132	0	-8	his	False	P	False	3	1	0	1
4060	-8	10	77	138	8	his	1	536	0	-8	his	False	P	False	3	1	0	1
4061	-8	10	46	138	10	his	1	192	0	-8	his	False	P	False	3	1	0	1
4062	-8	10	59	138	11	his	1	596	292	-8	his	False	P	False	3	1	0	0
4063	-8	10	118	138	12	his	1	116	272	-8	his	False	P	False	3	1	0	0
4064	-8	10	73	138	13	his	1	196	400	-8	his	False	P	False	3	1	0	0
4065	-8	10	77	138	14	his	1	316	216	-8	his	False	P	False	3	1	0	0
4066	-8	10	201	138	15	his	1	188	124	-8	his	False	P	False	3	1	0	0
4067	-8	10	80	138	16	his	1	344	0	-8	his	False	P	False	3	1	0	1
4069	-8	10	157	138	18	his	1	392	288	-8	his	False	P	False	3	1	0	0
4070	-8	10	24	138	19	his	1	188	256	-8	his	False	P	False	3	1	0	0
4072	-8	10	159	138	21	his	1	136	304	-8	his	False	P	False	3	1	0	0
4074	-8	10	89	138	23	his	1	328	508	-8	his	False	P	False	3	1	0	0
4076	-8	10	21	138	25	his	1	168	280	-8	his	False	P	False	3	1	0	0
4077	-8	10	16	138	27	his	1	348	444	-8	his	False	P	False	3	1	0	0
4078	-8	10	19	138	28	his	1	196	372	-8	his	False	P	False	3	1	0	0
4082	-8	10	164	138	32	his	1	140	196	-8	his	False	P	False	3	1	0	0
4083	-8	10	173	138	33	his	1	164	232	-8	his	False	P	False	3	1	0	0
4087	-8	10	14	138	37	his	1	196	316	-8	his	False	P	False	3	1	0	0
4088	-8	10	27	138	38	his	1	648	0	-8	his	False	P	False	3	1	0	1
4090	-8	10	128	138	40	his	1	276	0	-8	his	False	P	False	3	1	0	1
4091	-8	10	86	138	41	his	1	236	156	-8	his	False	P	False	3	1	0	0
4092	-8	10	187	138	42	his	1	108	0	-8	his	False	P	False	3	1	0	1
4093	-8	10	124	138	43	his	1	372	252	-8	his	False	P	False	3	1	0	0
4094	-4	7	197	139	1	his	1	172	240	-4	his	False	P	False	3	0	0	0
4095	-4	7	195	139	2	his	1	184	164	-4	his	False	P	False	3	0	0	0
4097	-4	7	29	139	4	his	1	284	180	-4	his	False	P	False	3	0	0	0
4100	-4	7	174	139	7	his	1	180	0	-4	his	False	P	False	3	0	0	1
4101	-4	7	78	139	8	his	1	360	0	-4	his	False	P	False	3	0	0	1
4102	-4	7	17	139	9	his	1	120	108	-4	his	False	P	False	3	0	0	0
4107	-4	7	176	139	14	his	1	192	156	-4	his	False	P	False	3	0	0	0
4109	-4	7	196	139	16	his	1	196	460	-4	his	False	P	False	3	0	0	0
